code,road_name,bus_description,bus_services,mrt_lrt_station,success,timestamp
40089,Dunearn Rd,Aft Stevens Stn Exit 5,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e, 972M, 972M",,True,2025-09-01T02:00:10.177599
40101,Kg Java Rd,KK Women & Children Hosp,"56, 56, 57, 57, 166, 166, 851, 851, 980, 980",,True,2025-09-01T02:00:11.804169
40209,Stevens Rd,Novotel Mercure @ Stevens,"105, 105, 132, 132, 190, 190, 972, 972",,True,2025-09-01T02:00:16.662484
40239,Whitley Rd,Bef Stevens Stn Exit 4,"105, 105, 132, 132, 151, 151, 153, 153, 154, 154, 156, 156, 186, 186, 190, 190, 960, 960, 960e, 960e, 972, 972, 972M, 972M",,True,2025-09-01T02:00:17.266529
40249,Whitley Rd,St. Joseph's Instn,"105, 105, 132, 132, 151, 151, 153, 153, 154, 154, 156, 156, 186, 186",,True,2025-09-01T02:00:17.437802
40279,Bt Timah Rd,KK Women & Children Hosp,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e",,True,2025-09-01T02:00:18.119324
40379,Bt Batok West Ave 5,Blk 467 CP,"991, 991",,True,2025-09-01T02:00:22.970394
40371,Bt Batok West Ave 5,Opp Blk 465A,"991, 991",,True,2025-09-01T02:00:23.765621
40439,Tengah Gdn Wk,Opp Blk 236A,"674, 674, 871, 871, 992, 992",,True,2025-09-01T02:00:24.634826
40389,Plantation Cres,Tengah CC,"674, 674, 870, 870, 871, 871, 992, 992",,True,2025-09-01T02:00:24.785303
41121,Adam Rd,S'pore Bible Coll,"74, 74, 93, 93, 157, 157, 165, 165, 852, 852, 855, 855",,True,2025-09-01T02:00:29.975438
41129,Adam Rd,Opp S'pore Bible Coll,"74, 74, 93, 93, 157, 157, 165, 165, 852, 852, 855, 855",,True,2025-09-01T02:00:30.898481
42111,Upp Bt Timah Rd,Woh Hup Bldg,"67, 67, 75, 75, 170, 170, 173, 173, 184, 184, 852, 852, 961, 961, 961M, 961M",,True,2025-09-01T02:00:31.919487
41161,Lornie Highway,Aft Kheam Hock Rd,"52, 52, 74, 74, 93, 93, 852, 852, 855, 855",,True,2025-09-01T02:00:32.197833
42139,Sixth Ave,Avenue Villa,"77, 77, 156, 156, 970, 970",,True,2025-09-01T02:00:36.236657
42991,Upp Bt Timah Rd,Bef Hillview Stn Exit B,"973, 973",,True,2025-09-01T02:00:37.971665
43111,Upp Bt Timah Rd,Min of Defence,"67, 67, 170, 170, 176, 176, 177, 177, 178, 178, 961, 961, 961M, 961M, 963, 963, 970, 970",,True,2025-09-01T02:00:38.448913
43069,Upp Bt Timah Rd,Hillview Stn Exit A,"67, 67, 75, 75, 170, 170, 178, 178, 184, 184, 961, 961, 961M, 961M, 973, 973",,True,2025-09-01T02:00:38.925331
43199,Bt Batok East Ave 6,Ch of St. Mary,"61, 61, 66, 66, 157, 157, 174, 174, 174e, 174e, 178, 178, 852, 852, 871, 871",,True,2025-09-01T02:00:43.245447
43219,Bt Batok St 23,Opp SBST Bt Batok Depot,"189, 189",,True,2025-09-01T02:00:44.627694
43211,Bt Batok St 23,SBST Bt Batok Depot,"189, 189",,True,2025-09-01T02:00:45.022958
43452,Bt Batok Rd,Aft Bt Batok West Ave 3,"174, 174",,True,2025-09-01T02:00:46.021556
43453,Bt Batok Rd,Bef PIE,"66, 66, 157, 157, 160, 160, 178, 178, 180, 180, 506, 506, 872, 872, 993, 993",,True,2025-09-01T02:00:50.978180
43631,Old Jurong Rd,PPIS Bt Batok,"178, 178, 852, 852",,True,2025-09-01T02:00:51.159503
43639,Old Jurong Rd,Opp PPIS Bt Batok,"178, 178, 852, 852",,True,2025-09-01T02:00:52.200761
43681,Bt Batok West Ave 2,Bt Batok Hme for the Aged,"947, 947",,True,2025-09-01T02:00:52.522610
43789,Bt Batok Rd,Blk 436A,"160, 160, 180, 180, 992, 992, 993, 993",,True,2025-09-01T02:00:58.549941
43891,Dairy Farm Rd,Aft Dairy Farm Cres,"973, 973",,True,2025-09-01T02:00:58.611540
